,sentence,word,label,start,end,sure
2903,"But, if you will believe me, the sea would not pollute itself by receiving such a bad person into its bosom; neither would the earth, having once got rid of him, consent to take him back; so that, between the cliff and the sea, Scinis stuck fast in the air, which was forced to bear the burden of his naughtiness.",sea,Non-Living Kind,223,226,False
2925,"The lords of the bedchamber, who were to carry his Majesty's train felt about on the ground, as if they were lifting up the ends of the mantle; and pretended to be carrying something; for they would by no means betray anything like simplicity, or unfitness for their office.",carry,Behavioral,41,46,False
2931,"The lords of the bedchamber, who were to carry his Majesty's train felt about on the ground, as if they were lifting up the ends of the mantle; and pretended to be carrying something; for they would by no means betray anything like simplicity, or unfitness for their office.",they,Biological Kind,99,103,False
2932,"The lords of the bedchamber, who were to carry his Majesty's train felt about on the ground, as if they were lifting up the ends of the mantle; and pretended to be carrying something; for they would by no means betray anything like simplicity, or unfitness for their office.",they,Biological Kind,188,192,False
2946,"The old king was never weary of having him sit beside him on his throne, (which was quite wide enough for two), and of hearing him tell about his dear mother, and his childhood, and his many boyish efforts to lift the ponderous stone.",him,Biological Kind,39,42,False
2947,"The old king was never weary of having him sit beside him on his throne, (which was quite wide enough for two), and of hearing him tell about his dear mother, and his childhood, and his many boyish efforts to lift the ponderous stone.",him,Biological Kind,54,57,False
2948,"The old king was never weary of having him sit beside him on his throne, (which was quite wide enough for two), and of hearing him tell about his dear mother, and his childhood, and his many boyish efforts to lift the ponderous stone.",him,Biological Kind,127,130,False
2973,"Scarce was he lain down, but he had what he wanted; a rash and foolish young rabbit jumped into his bag, and Monsieur Puss, immediately drawing close the strings, took and killed him without pity.",he,Anthropomorphized,11,13,False
2974,"Scarce was he lain down, but he had what he wanted; a rash and foolish young rabbit jumped into his bag, and Monsieur Puss, immediately drawing close the strings, took and killed him without pity.",he,Anthropomorphized,29,31,False
2975,"Scarce was he lain down, but he had what he wanted; a rash and foolish young rabbit jumped into his bag, and Monsieur Puss, immediately drawing close the strings, took and killed him without pity.",he,Anthropomorphized,41,43,False
2985,"It was just the same with this gentleman as with the minister; he surveyed the looms on all sides, but could see nothing at all but the empty frames.",he,Biological Kind,63,65,False
3001,"""So, approaching Lois, he made a bow and politely asked her: ""Can you tell me, my good little girl, why a ship full of sailors, at the bottom of the sea, is like the price of beef?",he,Biological Kind,23,25,False
3033,The spider wore galoshesUp the waterspout Down came the rdinAnd washed the spider out.,spider,Biological Kind,4,10,False
3034,The spider wore galoshesUp the waterspout Down came the rdinAnd washed the spider out.,spider,Biological Kind,75,81,False
